id,question,version,time_elapsed,proof,score,pilot,order,questionText,reasoning,cues,steps,reasonCorrect,understanding,misconception,questionType
elephant,qID-2,A,14.812,S1_IN2,1.0,0,2,conclude KL congruent to KM? [2],don't have to be congruent,"construction, tick marks",step 5,right,"geometric, direct lookup",,4.0
elephant,qID-1,A,65.004,S1_IN2,1.0,0,2,enough info...Reflexive Property (step 4) bw steps 1 and 2? [1],MK is always going to = MK,statement text,step 1,right,geometric,,5.0
elephant,qID-0,A,114.058,S1_C2,0.0,0,2,,,,,,,,
elephant,qID-11,A,46.104,S1_C2,3.0,0,3,Is there a mistake? [11],walked through the whole proof and described each step geometrically. Nothing seemed to be wrong to them/pretty straightforward read of the proof.,"construction, tick marks, all proof text",,right,geometric,,1.0
elephant,qID-4,A,18.551,S1_C2,1.0,0,3,enough info...ASA at step 7? [4],"bc lines are established as perp, can conclude","earlier proof steps (text), construction",step 5,right,geometric,,5.0
elephant,qID-3,A,35.722,S1_C2,1.0,0,3,enough info...Congruent Adjacent Angles at step 5? [3],bc requirements for ASA have already been met,"tick marks, construction",step 9,right,"geometric, direct lookup",,5.0
elephant,qID-0,A,140.706,S1_C1,0.0,0,3,,,,,,,,
elephant,qID-11,A,9.085,S1_C1,0.0,0,4,Is there a mistake? [11],Thinks that SAS triangle congruence is incorrectly applied because of the way that the triangles are named not aligning with matching SAS.,"statement text, construction",step 5,wrong,geometric,thinks that the ordering of the name of the triangle is significant,1.0
elephant,qID-12,A,9.521,S1_C1,0.0,0,4,Which step is wrong? [12],step 5,,,wrong,geometric,,2.0
elephant,qID-13,A,33.018,S1_C1,0.0,0,4,Describe reasoning [13],"Thinks that 2 pieces of information are missing, wants to find information that would match the order laid out in the proof (so an additional pair of segments and pair of angles would need to be proven true in order for the proof to be correct).","statement text, construction",,wrong,geometric,misunderstanding reqs to describe SAS,3.0
elephant,qID-2,A,48.032,S1_C1,1.0,0,4,enough info...Vertical Angles Theorem (step 4) bw steps 1 and 2? [2],bc lines are intersecting,earlier proof steps (text),step 2,right,geometric,,5.0
elephant,qID-3,A,64.404,S1_C1,1.0,0,4,enough info...SAS Triangle Congruence (step 5) bw steps 3 and 4? [3],Had trouble keeping track of the information that was known and was not sure if enough sides had been proven congruent by step 3. Did not catch the fact that there was no angle demonstrated.,"construction, tick marks",,wrong,"geometric, guess",got answer right but reasoning was based on fixation that SAS was incorrectly applied,5.0
elephant,qID-0,A,83.718,S1_IN3,0.0,0,4,,,,,,,,
elephant,qID-11,A,2.921,S1_IN3,1.0,0,5,Is there a mistake? [11],notices inconsistency,"inconsistency, tick marks, construction",step 4,right,geometric,,1.0
elephant,qID-12,A,8.84,S1_IN3,1.0,0,5,Which step is wrong? [12],step 4,"inconsistency, tick marks, construction",step 4,right,geometric,,2.0
elephant,qID-13,A,55.201,S1_IN3,1.0,0,5,Describe reasoning [13],"quad != rectangle, can't claim opp angles are equal. also would need more information to solve",construction,step 4,right,geometric,,3.0
elephant,qID-3,A,10.958,S1_IN3,1.0,0,5,conclude KN congruent to ML? [3],same # ticks,"tick marks, construction",,right,"direct lookup, geometric",,4.0
elephant,qID-0,A,121.691,S2_IN2,0.0,0,5,,,,,,,,
elephant,qID-11,A,1.987,S2_IN2,1.0,0,6,Is there a mistake? [11],"CPCTC incorrectly used, noticed inconsistency","inconsistency, construction, tick marks",step 7,right,geometric,,1.0
elephant,qID-12,A,8.196,S2_IN2,1.0,0,6,Which step is wrong? [12],step 7,"inconsistency, construction, tick marks",step 7,right,geometric,,2.0
elephant,qID-13,A,23.059,S2_IN2,1.0,0,6,Describe reasoning [13],use correct CPCTC and then alt-int angles,construction,step 8,right,geometric,,3.0
elephant,qID-1,A,34.612,S2_IN2,1.0,0,6,enough info...Alternate Interior Angles (Converse) (step 8) bw steps 2 and 3? [1],not enough information to talk about parallel lines,earlier proof steps (text),step 8,right,geometric,,5.0
elephant,qID-2,A,24.532,S2_IN2,1.0,0,6,conclude <MYZ congruent to <MWX? [2],angles are not the same,"construction, tick marks",step 8,right,geometric,,4.0
elephant,qID-0,A,138.56,S2_IN1,0.0,0,6,,,,,,,,
elephant,qID-11,A,5.093,S2_IN1,1.0,0,7,Is there a mistake? [11],angles in step 8 are not proven to be congruent before use,"tick marks, construction",step 8,right,geometric,,1.0
elephant,qID-12,A,5.685,S2_IN1,1.0,0,7,Which step is wrong? [12],step 8,,,right,geometric,,2.0
elephant,qID-13,A,57.027,S2_IN1,1.0,0,7,Describe reasoning [13],add LU=LU and use SAS instead,"construction, earlier proof steps (text)",step 9,right,geometric,,3.0
elephant,qID-2,A,15.786,S2_IN1,1.0,0,7,conclude tLNU congruent to tUQL? [2],"could be true but wasn't correctly established by the proof, so no",earlier proof steps (text),,right,geometric,,4.0
elephant,qID-0,A,149.099,S2_C2,0.0,0,7,,,,,,,,
elephant,qID-11,A,23.161,S2_C2,3.0,0,8,Is there a mistake? [11],"Thinks SAS is incorrectly applied bc the marked segments/angles don't match the same order of the named triangle, then clicked No (accidentally?)","statement text, construction, tick marks",,wrong,"geometric, guess",misunderstanding reqs to describe SAS,1.0
elephant,qID-1,A,152.575,S2_C2,1.0,0,8,enough info...SAS Triangle Congruence (step 9) bw steps 7 and 8? [1],can't prove SAS without step 8,"construction, tick marks, relies on, earlier proof steps (text)","step 9, step 8",right,geometric,,5.0
elephant,qID-2,A,32.595,S2_C2,1.0,0,8,conclude <BAF congruent to <DCB? [2],"not the same angle, by looking at construction",construction,step 8,right,"geometric, direct lookup",,4.0
